obs_id,median_income_pred
id_001076,33866.834310016566
id_001077,36058.76643384186
id_001078,30751.89114981554
id_001079,30603.844415881613
id_001080,37514.002975209216
id_001081,39305.318720806354
id_001082,34977.79041420689
id_001083,32751.737733824866
id_001084,32840.34924351599
id_001085,45705.990018011995
id_001086,38019.00631267318
id_001087,30194.770952644423
id_001088,37460.809853837876
id_001089,41965.808540254424
id_001090,31439.069162713928
id_001091,30200.231887402326
id_001092,37237.22958954878
id_001093,34956.306007506544
id_001094,34160.4698900254
id_001095,36379.08353828273
id_001096,34939.10324163971
id_001097,49216.17720618832
id_001098,60254.61238057705
id_001099,39813.277052183425
id_001100,50846.994336705946
id_001101,45703.133837528985
id_001102,48863.61212170604
id_001103,26440.20057837155
id_001104,48555.00049007739
id_001105,48186.821447935035
id_001106,57058.046353633035
id_001107,46186.90310490507
id_001108,45276.91113794952
id_001109,43425.2312860648
id_001110,67758.81493223747
id_001111,65344.17692308489
id_001112,39330.241345648246
id_001113,36599.60697428932
id_001114,86688.16011237827
id_001115,50785.37425406372
id_001116,66023.31518627223
id_001117,123647.41203207462
id_001118,74973.80863662121
id_001119,69428.50537629359
id_001120,77754.371108429
id_001121,61984.47463827427
id_001122,45584.66453284749
id_001123,67279.03031295848
id_001124,70001.7723800338
id_001125,76521.48919838548
id_001126,57988.29711632591
id_001127,40813.47497689193
id_001128,43825.81248037076
id_001129,45752.108258725384
id_001130,45317.13266667071
id_001131,55737.39913098531
id_001132,37198.00120723894
id_001133,47475.553098158984
id_001134,72219.56629489055
id_001135,48743.720955312805
id_001136,138714.7343565528
id_001137,124313.4902741125
id_001138,70591.23729178136
id_001139,80807.40423416773
id_001140,61392.372984989066
id_001141,64259.11820450609
id_001142,56994.110248519384
id_001143,71165.93668011195
id_001144,43139.174401418306
id_001145,60287.41749064583
id_001146,47242.47560641479
id_001147,36496.11528746603
id_001148,40358.890374444636
id_001149,48078.51965596997
id_001150,35567.43909467338
id_001151,23880.90530286923
id_001152,33284.24053508717
id_001153,35448.636466736054
id_001154,34573.06359449619
id_001155,27287.219565741165
id_001156,42674.322373020856
id_001157,38851.861801862426
id_001158,31769.943059773545
id_001159,32404.794539159127
id_001160,41851.33629488307
id_001161,42198.235317210616
id_001162,45484.33416047812
id_001163,30982.381675764096
id_001164,58551.833620323625
id_001165,38723.38504986046
id_001166,15595.510034045601
id_001167,24374.990431840215
id_001168,38211.94024207371
id_001169,42808.96295782868
id_001170,46900.62869178904
id_001171,44864.674375015704
id_001172,34025.24157789793
id_001173,63636.452959491784
id_001174,28472.636648024945
id_001175,25223.92423804074
id_001176,14749.694724574289
id_001177,48526.545887736735
id_001178,113832.28472446626
id_001179,72332.94437021669
id_001180,37613.61486115241
id_001181,43944.949549743986
id_001182,44786.80270528074
id_001183,41232.558722336755
id_001184,41625.64013462294
id_001185,39263.24536641996
id_001186,49047.098153073784
id_001187,40087.330092525735
id_001188,42954.000338577396
id_001189,51363.019791867664
id_001190,43498.143798150406
id_001191,39850.20623448951
id_001192,29842.83808430622
id_001193,21325.414843431456
id_001194,44446.36845457699
id_001195,23796.508061687953
id_001196,23974.66538472843
id_001197,40252.760655705126
id_001198,66711.4551357117
id_001199,35592.212727603066
id_001200,21469.085512869424
id_001201,24589.07609580584
id_001202,18831.998591266576
id_001203,35300.04674010921
id_001204,45436.118484257655
id_001205,28449.361863849517
id_001206,42369.62694847741
id_001207,77294.03049878475
id_001208,51369.42825311434
id_001209,50434.2963482957
id_001210,95817.4395420785
id_001211,47077.66273514153
id_001212,34979.60427194797
id_001213,27829.80038710341
id_001214,17301.778933633945
id_001215,47696.309913751924
id_001216,58348.786351502415
id_001217,64849.258055591315
id_001218,55625.8783970497
id_001219,44695.20103436008
id_001220,49217.94632631114
id_001221,67128.19010889798
id_001222,57576.90327843972
id_001223,78803.04419946659
id_001224,70093.854793266
id_001225,34641.777219796386
id_001226,54761.682151149944
id_001227,70251.44948811087
id_001228,44163.62436132234
id_001229,62428.297642617144
id_001230,24360.538560024124
id_001231,29713.95314210404
id_001232,49369.3180911825
id_001233,17964.61939949336
id_001234,62043.44251264868
id_001235,34601.38568184909
id_001236,60008.50819473194
id_001237,52621.59961408021
id_001238,43349.190667433366
id_001239,40907.61510607749
id_001240,38433.159724500765
id_001241,43707.85630253616
id_001242,54196.37442473186
id_001243,22162.64215949339
id_001244,18007.95667883488
id_001245,19821.954017264874
id_001246,30702.593945076616
id_001247,31969.58370208171
id_001248,53148.98656296498
id_001249,51041.65526795103
id_001250,42285.85491785605
id_001251,23556.14244785959
id_001252,22949.00758543236
id_001253,43906.9324266889
id_001254,49526.56917582195
id_001255,32250.2704849824
id_001256,38780.986002804624
id_001257,50116.63033779355
id_001258,43413.20907350219
id_001259,46462.915417587195
id_001260,48081.238025091596
id_001261,56458.988230893636
id_001262,34737.61761282429
id_001263,50261.80220261939
id_001264,39582.13935895086
id_001265,45773.031359851506
id_001266,45500.2123746995
id_001267,36597.939802086534
id_001268,29196.390035443026
id_001269,45439.41068865465
id_001270,28807.96683154717
id_001271,47995.20153830393
id_001272,40381.414649133985
id_001273,53628.965375446125
id_001274,30669.104068833094
id_001275,33040.39104351162
id_001276,32089.59603972201
id_001277,45392.23160741967
id_001278,42865.12597038015
id_001279,44231.99622270105
id_001280,33158.067269488056
id_001281,34617.81348005882
id_001282,36343.41902727583
id_001283,36180.15415838083
id_001284,59820.42697559236
id_001285,30681.274796438443
id_001286,40927.24552590084
id_001287,33586.33361354427
id_001288,41732.19169717634
id_001289,66938.74571833682
id_001290,38975.064843873835
id_001291,21182.86179903652
id_001292,32203.29703534785
id_001293,28109.764998273215
id_001294,15415.386280912959
id_001295,19389.81691889042
id_001296,22535.559415606098
id_001297,31489.320101340007
id_001298,35314.95502010859
id_001299,30492.12829538042
id_001300,26042.217779754246
id_001301,23128.540502607317
id_001302,39976.30304579392
id_001303,32564.568109652908
id_001304,26787.435028719083
id_001305,69042.29018000244
id_001306,38617.28559152181
id_001307,51081.403176210806
id_001308,31529.50665744981
id_001309,47509.67054440229
id_001310,33397.044179718556
id_001311,33462.79218096691
id_001312,33963.46014431629
id_001313,38102.07048783383
id_001314,27078.625764085114
id_001315,41352.08512309509
id_001316,34907.932183554025
id_001317,39572.77737414107
id_001318,38893.61554278289
id_001319,72070.69495266902
id_001320,44565.55867293258
id_001321,69186.6108331649
id_001322,54539.28579765143
id_001323,84341.3012016924
id_001324,49039.00767300912
id_001325,43526.319886766534
id_001326,53309.25543878958
id_001327,57426.65472827211
id_001328,48277.02123196534
id_001329,60194.81728737731
id_001330,49550.69384101328
id_001331,44719.57059949665
id_001332,47462.614315121915
id_001333,28811.692184479496
id_001334,37118.25796882548
id_001335,43529.039225563276
id_001336,35756.903750440106
id_001337,35344.222338236854
id_001338,36456.02810586088
id_001339,36412.90860719783
id_001340,32808.700449424236
id_001341,26074.359572541864
id_001342,27298.960618681103
id_001343,14474.939304387668
id_001344,49064.40850888556
id_001345,35386.952359910865
id_001346,57446.11581012656
id_001347,37406.02156047159
id_001348,50369.20438343145
id_001349,45135.09439915185
id_001350,30812.76926734037
id_001351,35490.98334917812
id_001352,18593.963043937518
id_001353,40751.27706181502
id_001354,55330.80258385323
id_001355,34302.87284101141
id_001356,30854.791682177165
id_001357,26556.291329758118
id_001358,37458.48248042516
id_001359,43917.9506801213
id_001360,28880.23505404751
id_001361,40213.881873666185
id_001362,34369.6241375634
id_001363,29271.11615658199
id_001364,37104.007116688066
id_001365,34260.638013661424
id_001366,44436.645091976556
id_001367,28869.917837600875
id_001368,31849.27556034128
id_001369,22363.066899954345
id_001370,42578.17314926812
id_001371,44378.54227556594
id_001372,43175.5915683918
id_001373,31563.70829672702
id_001374,38457.48136580785
id_001375,29659.542241233943
id_001376,20407.43413196125
id_001377,15958.875813095372
id_001378,22419.893902431184
id_001379,31886.102384959977
id_001380,38846.28668230621
id_001381,21799.93066016656
id_001382,43161.183520233746
id_001383,34796.08684679471
id_001384,39960.99335245571
id_001385,28826.59747724913
id_001386,35012.87995051359
id_001387,44389.297764455885
id_001388,47927.36983356029
id_001389,42952.89248222925
id_001390,43120.759908280124
id_001391,47415.4350569846
id_001392,29651.24446525028
id_001393,28832.022349693725
id_001394,72811.68721724045
id_001395,38200.00943173004
id_001396,38065.917634445366
id_001397,30699.98971664705
id_001398,27133.44504919037
id_001399,29156.451417921133
id_001400,20096.37774983803
id_001401,21875.82761644009
id_001402,60076.52239456222
id_001403,51017.29098343894
id_001404,85349.8002824106
id_001405,24130.834041180555
id_001406,25501.564186482457
id_001407,36211.28214755855
id_001408,28209.04614462183
id_001409,34354.512103922796
id_001410,44657.86006166436
id_001411,63018.13718850507
id_001412,37176.62036132736
id_001413,67140.13563910752
id_001414,50160.4892991165
id_001415,63217.20608856459
id_001416,37157.682495254565
id_001417,36814.611694834835
id_001418,41593.17211469461
id_001419,36657.027705297805
id_001420,66678.6683182554
id_001421,37075.185331951805
id_001422,38819.28290181506
id_001423,21690.9083629094
id_001424,37661.39841746056
id_001425,13879.137460559885
id_001426,22306.505218307753
id_001427,24089.153196691306
id_001428,21192.19653498632
id_001429,23682.841027547376
id_001430,42692.06506720219
id_001431,44757.58814138808
id_001432,34447.25708606553
id_001433,76571.5848921155
id_001434,61541.84286873071
id_001435,39022.96773211022
id_001436,41855.34933141531
id_001437,58814.293864062936
id_001438,44751.337322488085
id_001439,51006.76420666593
id_001440,41021.13364255991
id_001441,47273.18434633473
id_001442,43440.353898863636
id_001443,29511.18664207264
id_001444,37090.89963301598
id_001445,46465.31162644522
id_001446,41108.30547256431
id_001447,74327.28975335619
id_001448,46619.98008668638
id_001449,75868.1084810031
id_001450,59297.0609897783
id_001451,47830.6612000483
id_001452,58882.3214589039
id_001453,68155.26389409248
id_001454,66337.70372439631
id_001455,32144.068288804458
id_001456,55314.85755245797
id_001457,29599.60579707863
id_001458,40027.19229558654
id_001459,29879.714497771998
id_001460,34424.80366994403
id_001461,37420.850361353194
id_001462,30001.19509663178
id_001463,56831.20994912915
id_001464,35096.731727813596
id_001465,38109.15309737458
id_001466,25309.27094617433
id_001467,22174.840951513073
id_001468,51786.06961725033
id_001469,71476.35702323867
id_001470,61041.700720038316
id_001471,80429.36128738697
id_001472,108370.8223220914
id_001473,147508.88008624603
id_001474,114189.96784529036
id_001475,80362.9029690602
id_001476,73833.46304309322
id_001477,65578.30663899086
id_001478,105739.72843356371
id_001479,52995.79127569357
id_001480,53747.64505741966
id_001481,46284.15796838906
id_001482,56189.07086434405
id_001483,75676.07941560395
id_001484,60658.84442875219
id_001485,42524.881625243754
id_001486,18027.771077010595
id_001487,23374.244604147807
id_001488,31455.35226173559
id_001489,39223.786959502206
id_001490,73731.651321912
id_001491,24133.997538875436
id_001492,35500.41326575701
id_001493,38176.12541138375
id_001494,23528.740082990917
id_001495,41538.187562811494
id_001496,24233.921047313997
id_001497,45578.92098247502
id_001498,57184.78292828966
id_001499,43570.66695730315
id_001500,59806.90542617945
id_001501,61749.0603733057
id_001502,81150.7780877981
id_001503,66138.25065771735
id_001504,60501.68233360637
id_001505,47090.5292540411
id_001506,52580.46944625455
id_001507,56269.655684427955
id_001508,44828.99051183987
id_001509,53728.096189918775
id_001510,61799.549121522476
id_001511,57584.19648264863
id_001512,70558.14551538463
id_001513,71183.09127065874
id_001514,67113.8832069588
id_001515,53864.598508333664
id_001516,82792.41675707584
id_001517,37474.663857734224
id_001518,27055.538485216093
id_001519,25716.723824968227
id_001520,22953.92650368508
id_001521,23242.06541713317
id_001522,24647.750801667436
id_001523,35223.35236774335
id_001524,42716.407651738504
id_001525,24054.940330241163
id_001526,25418.203467767584
id_001527,25790.77986705751
id_001528,59397.29255802176
id_001529,48895.058218332975
id_001530,42281.746085594474
id_001531,34314.81160973396
id_001532,34098.248482066374
id_001533,72936.455989172915
id_001534,45409.02733903982
id_001535,39844.81789292114
id_001536,54703.67952551074
id_001537,58301.084557911585
id_001538,55116.820612425145
id_001539,53757.16245342187
id_001540,40120.22200856255
id_001541,39024.82790990491
id_001542,52279.640732285385
id_001543,40741.97644098161
id_001544,34786.439023907566
id_001545,41169.65628185349
id_001546,40772.710427028316
id_001547,43853.16291854777
id_001548,51218.85120986911
id_001549,31855.870395806018
id_001550,37031.41055649904
id_001551,49836.2286932652
id_001552,28498.415432075548
id_001553,27627.55455704355
id_001554,45922.009049103646
id_001555,85143.47973617936
id_001556,71426.52880369409
id_001557,67092.27627338583
id_001558,47271.18327552508
id_001559,66780.31202580029
id_001560,29680.523647788203
id_001561,35997.83899689282
id_001562,41624.25165948494
id_001563,41873.73980036842
id_001564,41518.86322370091
id_001565,30826.39139595607
id_001566,66120.2584053477
id_001567,57624.70528563571
id_001568,49267.99176305514
id_001569,41809.46837884691
id_001570,57635.787012300265
id_001571,63086.57236408396
id_001572,72018.56982965826
id_001573,57460.39608019723
id_001574,24403.193056840086
id_001575,17503.168708316578
id_001576,34031.54905613903
id_001577,47205.75237911923
id_001578,42022.834543367964
id_001579,44667.030064300656
id_001580,42115.37673213491
id_001581,23142.12837576569
id_001582,44568.76840857675
id_001583,40294.77868544334
id_001584,35946.3947662493
id_001585,24458.16423439504
id_001586,38338.79700511082
id_001587,44157.094853006725
id_001588,47201.8618023842
id_001589,64836.47442395026
id_001590,37921.08021074128
id_001591,40800.0792467199
id_001592,31115.496502566282
