obs_id,crime_type_pred
id_001997,6
id_001998,1
id_001999,1
id_002000,9
id_002001,8
id_002002,6
id_002003,8
id_002004,6
id_002005,3
id_002006,9
id_002007,6
id_002008,10
id_002009,3
id_002010,1
id_002011,4
id_002012,1
id_002013,4
id_002014,10
id_002015,11
id_002016,5
id_002017,8
id_002018,10
id_002019,8
id_002020,10
id_002021,8
id_002022,7
id_002023,4
id_002024,8
id_002025,1
id_002026,5
id_002027,1
id_002028,3
id_002029,3
id_002030,11
id_002031,11
id_002032,3
id_002033,3
id_002034,1
id_002035,9
id_002036,10
id_002037,12
id_002038,1
id_002039,8
id_002040,5
id_002041,10
id_002042,1
id_002043,2
id_002044,5
id_002045,12
id_002046,6
id_002047,8
id_002048,1
id_002049,8
id_002050,3
id_002051,5
id_002052,1
id_002053,12
id_002054,3
id_002055,1
id_002056,10
id_002057,10
id_002058,6
id_002059,8
id_002060,6
id_002061,8
id_002062,8
id_002063,10
id_002064,6
id_002065,4
id_002066,6
id_002067,9
id_002068,12
id_002069,4
id_002070,11
id_002071,12
id_002072,3
id_002073,10
id_002074,8
id_002075,6
id_002076,10
id_002077,11
id_002078,5
id_002079,8
id_002080,10
id_002081,10
id_002082,6
id_002083,6
id_002084,1
id_002085,10
id_002086,8
id_002087,10
id_002088,1
id_002089,5
id_002090,1
id_002091,8
id_002092,5
id_002093,8
id_002094,7
id_002095,3
id_002096,5
id_002097,10
id_002098,6
id_002099,3
id_002100,3
id_002101,10
id_002102,12
id_002103,10
id_002104,10
id_002105,3
id_002106,4
id_002107,10
id_002108,6
id_002109,2
id_002110,8
id_002111,10
id_002112,3
id_002113,8
id_002114,1
id_002115,10
id_002116,8
id_002117,11
id_002118,8
id_002119,1
id_002120,7
id_002121,5
id_002122,3
id_002123,1
id_002124,1
id_002125,8
id_002126,10
id_002127,1
id_002128,8
id_002129,7
id_002130,10
id_002131,1
id_002132,3
id_002133,8
id_002134,6
id_002135,10
id_002136,5
id_002137,10
id_002138,10
id_002139,1
id_002140,8
id_002141,9
id_002142,8
id_002143,8
id_002144,1
id_002145,3
id_002146,6
id_002147,6
id_002148,12
id_002149,10
id_002150,10
id_002151,1
id_002152,11
id_002153,9
id_002154,8
id_002155,4
id_002156,1
id_002157,8
id_002158,1
id_002159,10
id_002160,12
id_002161,11
id_002162,10
id_002163,9
id_002164,12
id_002165,8
id_002166,8
id_002167,1
id_002168,11
id_002169,9
id_002170,10
id_002171,12
id_002172,5
id_002173,8
id_002174,6
id_002175,6
id_002176,5
id_002177,11
id_002178,3
id_002179,11
id_002180,11
id_002181,11
id_002182,3
id_002183,10
id_002184,2
id_002185,1
id_002186,8
id_002187,3
id_002188,9
id_002189,1
id_002190,8
id_002191,10
id_002192,5
id_002193,12
id_002194,12
id_002195,9
id_002196,1
id_002197,6
id_002198,12
id_002199,10
id_002200,5
id_002201,5
id_002202,1
id_002203,1
id_002204,5
id_002205,11
id_002206,3
id_002207,8
id_002208,3
id_002209,3
id_002210,1
id_002211,9
id_002212,10
id_002213,8
id_002214,10
id_002215,8
id_002216,6
id_002217,6
id_002218,10
id_002219,2
id_002220,10
id_002221,6
id_002222,8
id_002223,4
id_002224,10
id_002225,5
id_002226,5
id_002227,6
id_002228,11
id_002229,10
id_002230,1
id_002231,1
id_002232,7
id_002233,6
id_002234,1
id_002235,10
id_002236,1
id_002237,3
id_002238,3
id_002239,8
id_002240,11
id_002241,8
id_002242,10
id_002243,8
id_002244,10
id_002245,3
id_002246,4
id_002247,11
id_002248,1
id_002249,10
id_002250,9
id_002251,12
id_002252,6
id_002253,3
id_002254,6
id_002255,12
id_002256,3
id_002257,8
id_002258,3
id_002259,3
id_002260,4
id_002261,6
id_002262,3
id_002263,10
id_002264,5
id_002265,10
id_002266,10
id_002267,6
id_002268,10
id_002269,8
id_002270,6
id_002271,10
id_002272,3
id_002273,6
id_002274,10
id_002275,1
id_002276,3
id_002277,8
id_002278,4
id_002279,3
id_002280,12
id_002281,5
id_002282,10
id_002283,1
id_002284,8
id_002285,10
id_002286,3
id_002287,8
id_002288,12
id_002289,8
id_002290,9
id_002291,5
id_002292,3
id_002293,8
id_002294,1
id_002295,10
id_002296,12
id_002297,1
id_002298,5
id_002299,12
id_002300,8
id_002301,4
id_002302,3
id_002303,6
id_002304,5
id_002305,5
id_002306,5
id_002307,12
id_002308,10
id_002309,10
id_002310,3
id_002311,5
id_002312,11
id_002313,5
id_002314,10
id_002315,5
id_002316,6
id_002317,10
id_002318,1
id_002319,8
id_002320,10
id_002321,10
id_002322,11
id_002323,2
id_002324,1
id_002325,10
id_002326,11
id_002327,8
id_002328,8
id_002329,8
id_002330,4
id_002331,10
id_002332,9
id_002333,3
id_002334,12
id_002335,10
id_002336,5
id_002337,1
id_002338,5
id_002339,8
id_002340,1
id_002341,11
id_002342,10
id_002343,8
id_002344,3
id_002345,11
id_002346,8
id_002347,5
id_002348,4
id_002349,12
id_002350,3
id_002351,8
id_002352,1
id_002353,12
id_002354,3
id_002355,8
id_002356,8
id_002357,5
id_002358,5
id_002359,8
id_002360,5
id_002361,3
id_002362,10
id_002363,8
id_002364,10
id_002365,3
id_002366,5
id_002367,3
id_002368,10
id_002369,10
id_002370,10
id_002371,10
id_002372,3
id_002373,1
id_002374,6
id_002375,3
id_002376,10
id_002377,8
id_002378,1
id_002379,6
id_002380,8
id_002381,3
id_002382,5
id_002383,3
id_002384,3
id_002385,10
id_002386,3
id_002387,10
id_002388,8
id_002389,7
id_002390,6
id_002391,5
id_002392,3
id_002393,8
id_002394,3
id_002395,5
id_002396,6
id_002397,5
id_002398,10
id_002399,8
id_002400,1
id_002401,12
id_002402,4
id_002403,7
id_002404,4
id_002405,10
id_002406,6
id_002407,1
id_002408,10
id_002409,10
id_002410,10
id_002411,11
id_002412,1
id_002413,11
id_002414,11
id_002415,6
id_002416,8
id_002417,12
id_002418,6
id_002419,11
id_002420,10
id_002421,4
id_002422,11
id_002423,5
id_002424,12
id_002425,2
id_002426,9
id_002427,7
id_002428,1
id_002429,6
id_002430,6
id_002431,5
id_002432,10
id_002433,5
id_002434,1
id_002435,6
id_002436,8
id_002437,10
id_002438,6
id_002439,10
id_002440,1
id_002441,10
id_002442,1
id_002443,5
id_002444,10
id_002445,10
id_002446,11
id_002447,7
id_002448,1
id_002449,6
id_002450,8
id_002451,1
id_002452,1
id_002453,9
id_002454,8
id_002455,12
id_002456,8
id_002457,11
id_002458,3
id_002459,8
id_002460,9
id_002461,8
id_002462,11
id_002463,7
id_002464,10
id_002465,6
id_002466,10
id_002467,11
id_002468,5
id_002469,6
id_002470,10
id_002471,6
id_002472,8
id_002473,12
id_002474,10
id_002475,8
id_002476,1
id_002477,5
id_002478,6
id_002479,1
id_002480,11
id_002481,3
id_002482,9
id_002483,10
id_002484,7
id_002485,6
id_002486,11
id_002487,6
id_002488,5
id_002489,5
id_002490,6
id_002491,6
id_002492,8
id_002493,11
id_002494,10
id_002495,1
id_002496,8
id_002497,8
id_002498,8
id_002499,11
id_002500,10
id_002501,10
id_002502,8
id_002503,1
id_002504,10
id_002505,7
id_002506,10
id_002507,6
id_002508,8
id_002509,8
id_002510,1
id_002511,3
id_002512,9
id_002513,6
id_002514,1
id_002515,5
id_002516,10
id_002517,4
id_002518,3
id_002519,1
id_002520,7
id_002521,10
id_002522,5
id_002523,11
id_002524,7
id_002525,10
id_002526,6
id_002527,10
id_002528,12
id_002529,1
id_002530,10
id_002531,4
id_002532,10
id_002533,6
id_002534,10
id_002535,8
id_002536,11
id_002537,10
id_002538,10
id_002539,8
id_002540,8
id_002541,10
id_002542,6
id_002543,4
id_002544,3
id_002545,8
id_002546,3
id_002547,1
id_002548,6
id_002549,10
id_002550,3
id_002551,1
id_002552,5
id_002553,10
id_002554,11
id_002555,3
id_002556,12
id_002557,10
id_002558,10
id_002559,5
id_002560,4
id_002561,5
id_002562,11
id_002563,5
id_002564,3
id_002565,5
id_002566,8
id_002567,5
id_002568,12
id_002569,8
id_002570,1
id_002571,10
id_002572,12
id_002573,8
id_002574,9
id_002575,6
id_002576,7
id_002577,5
id_002578,5
id_002579,2
id_002580,1
id_002581,8
id_002582,10
id_002583,10
id_002584,4
id_002585,8
id_002586,1
id_002587,6
id_002588,10
id_002589,5
id_002590,6
id_002591,10
id_002592,3
id_002593,12
id_002594,1
id_002595,1
id_002596,10
id_002597,1
id_002598,1
id_002599,11
id_002600,12
id_002601,10
id_002602,8
id_002603,6
id_002604,6
id_002605,3
id_002606,10
id_002607,9
id_002608,11
id_002609,11
id_002610,5
id_002611,2
id_002612,1
id_002613,11
id_002614,5
id_002615,8
id_002616,6
id_002617,6
id_002618,4
id_002619,10
id_002620,12
id_002621,3
id_002622,9
id_002623,8
id_002624,12
id_002625,5
id_002626,1
id_002627,6
id_002628,12
id_002629,12
id_002630,9
id_002631,3
id_002632,3
id_002633,8
id_002634,8
id_002635,1
id_002636,5
id_002637,11
id_002638,1
id_002639,8
id_002640,4
id_002641,1
id_002642,1
id_002643,6
id_002644,7
id_002645,11
id_002646,3
id_002647,3
id_002648,1
id_002649,11
id_002650,10
id_002651,8
id_002652,3
id_002653,8
id_002654,8
id_002655,3
id_002656,8
id_002657,10
id_002658,6
id_002659,1
id_002660,8
id_002661,4
id_002662,5
id_002663,10
id_002664,8
id_002665,8
id_002666,8
id_002667,6
id_002668,1
id_002669,1
id_002670,4
id_002671,11
id_002672,10
id_002673,7
id_002674,8
id_002675,12
id_002676,10
id_002677,1
id_002678,12
id_002679,6
id_002680,9
id_002681,8
id_002682,1
id_002683,7
id_002684,12
id_002685,6
id_002686,7
id_002687,3
id_002688,1
id_002689,6
id_002690,1
id_002691,5
id_002692,3
id_002693,1
id_002694,1
id_002695,10
id_002696,1
id_002697,10
id_002698,1
id_002699,2
id_002700,3
id_002701,1
id_002702,5
id_002703,10
id_002704,8
id_002705,1
id_002706,1
id_002707,5
id_002708,10
id_002709,5
id_002710,3
id_002711,1
id_002712,6
id_002713,10
id_002714,1
id_002715,6
id_002716,3
id_002717,6
id_002718,1
id_002719,10
id_002720,12
id_002721,12
id_002722,9
id_002723,1
id_002724,8
id_002725,10
id_002726,1
id_002727,3
id_002728,10
id_002729,3
id_002730,11
id_002731,3
id_002732,5
id_002733,8
id_002734,10
id_002735,9
id_002736,10
id_002737,1
id_002738,10
id_002739,6
id_002740,8
id_002741,1
id_002742,5
id_002743,6
id_002744,1
id_002745,5
id_002746,10
id_002747,1
id_002748,5
id_002749,4
id_002750,10
id_002751,8
id_002752,4
id_002753,8
id_002754,1
id_002755,10
id_002756,10
id_002757,4
id_002758,10
id_002759,6
id_002760,5
id_002761,8
id_002762,9
id_002763,6
id_002764,8
id_002765,12
id_002766,10
id_002767,7
id_002768,2
id_002769,8
id_002770,1
id_002771,4
id_002772,11
id_002773,7
id_002774,10
id_002775,7
id_002776,3
id_002777,1
id_002778,8
id_002779,8
id_002780,12
id_002781,9
id_002782,11
id_002783,3
id_002784,10
id_002785,1
id_002786,8
id_002787,6
id_002788,5
id_002789,1
id_002790,1
id_002791,1
id_002792,6
id_002793,10
id_002794,8
id_002795,5
id_002796,5
id_002797,10
id_002798,3
id_002799,4
id_002800,3
id_002801,5
id_002802,10
id_002803,10
id_002804,3
id_002805,1
id_002806,1
id_002807,2
id_002808,3
id_002809,1
id_002810,10
id_002811,4
id_002812,1
id_002813,10
id_002814,5
id_002815,8
id_002816,8
id_002817,4
id_002818,10
id_002819,10
id_002820,10
id_002821,8
id_002822,5
id_002823,3
id_002824,11
id_002825,10
id_002826,11
id_002827,11
id_002828,8
id_002829,5
id_002830,12
id_002831,5
id_002832,12
id_002833,6
id_002834,10
id_002835,8
id_002836,7
id_002837,8
id_002838,8
id_002839,6
id_002840,8
id_002841,1
id_002842,6
id_002843,1
id_002844,10
id_002845,10
id_002846,1
id_002847,10
id_002848,12
id_002849,6
id_002850,5
id_002851,1
id_002852,5
id_002853,8
id_002854,9
id_002855,5
id_002856,4
id_002857,10
id_002858,4
id_002859,8
id_002860,3
id_002861,7
id_002862,4
id_002863,3
id_002864,9
id_002865,1
id_002866,6
id_002867,6
id_002868,1
id_002869,3
id_002870,1
id_002871,5
id_002872,6
id_002873,1
id_002874,4
id_002875,1
id_002876,1
id_002877,4
id_002878,3
id_002879,6
id_002880,3
id_002881,1
id_002882,6
id_002883,8
id_002884,6
id_002885,10
id_002886,1
id_002887,3
id_002888,10
id_002889,1
id_002890,10
id_002891,3
id_002892,12
id_002893,1
id_002894,1
id_002895,1
id_002896,5
id_002897,5
id_002898,5
id_002899,8
id_002900,6
id_002901,8
id_002902,11
id_002903,8
id_002904,9
id_002905,11
id_002906,2
id_002907,3
id_002908,1
id_002909,1
id_002910,3
id_002911,1
id_002912,5
id_002913,1
id_002914,6
id_002915,10
id_002916,3
id_002917,5
id_002918,11
id_002919,3
id_002920,10
id_002921,10
id_002922,8
id_002923,3
id_002924,6
id_002925,7
id_002926,1
id_002927,10
id_002928,10
id_002929,5
id_002930,3
id_002931,9
id_002932,10
id_002933,1
id_002934,6
id_002935,2
id_002936,10
id_002937,5
id_002938,12
id_002939,6
id_002940,6
id_002941,5
id_002942,12
id_002943,8
id_002944,10
id_002945,12
id_002946,1
id_002947,11
id_002948,10
id_002949,2
id_002950,10
id_002951,12
id_002952,10
id_002953,10
id_002954,1
id_002955,1
id_002956,6
id_002957,10
id_002958,6
id_002959,10
id_002960,3
id_002961,12
id_002962,4
id_002963,5
id_002964,5
id_002965,10
id_002966,6
id_002967,8
id_002968,8
id_002969,4
id_002970,8
id_002971,8
id_002972,10
id_002973,11
id_002974,8
id_002975,5
id_002976,4
id_002977,10
id_002978,8
id_002979,1
id_002980,5
id_002981,3
id_002982,6
id_002983,6
id_002984,8
id_002985,8
id_002986,6
id_002987,12
id_002988,4
id_002989,8
id_002990,1
id_002991,8
id_002992,3
id_002993,10
id_002994,8
id_002995,8
id_002996,6
id_002997,9
id_002998,10
id_002999,6
id_003000,1
id_003001,5
id_003002,1
id_003003,1
id_003004,12
id_003005,1
id_003006,6
id_003007,7
id_003008,11
id_003009,11
id_003010,8
id_003011,10
id_003012,12
id_003013,10
id_003014,9
id_003015,10
id_003016,3
id_003017,3
id_003018,6
id_003019,1
id_003020,10
id_003021,6
id_003022,6
id_003023,7
id_003024,4
id_003025,9
id_003026,7
id_003027,3
id_003028,6
id_003029,10
id_003030,1
id_003031,5
id_003032,11
id_003033,10
id_003034,11
id_003035,4
id_003036,7
id_003037,8
id_003038,12
id_003039,9
id_003040,10
id_003041,6
id_003042,8
id_003043,2
id_003044,10
id_003045,9
id_003046,10
id_003047,7
id_003048,4
id_003049,6
id_003050,3
id_003051,3
id_003052,3
id_003053,12
id_003054,6
id_003055,9
id_003056,12
id_003057,6
id_003058,10
id_003059,12
id_003060,10
id_003061,5
id_003062,4
id_003063,8
id_003064,6
id_003065,8
id_003066,6
id_003067,8
id_003068,11
id_003069,10
id_003070,1
id_003071,10
id_003072,5
id_003073,8
id_003074,7
id_003075,4
id_003076,10
id_003077,6
id_003078,1
id_003079,11
id_003080,3
id_003081,1
id_003082,8
id_003083,1
id_003084,12
id_003085,8
id_003086,1
id_003087,1
id_003088,8
id_003089,5
id_003090,12
id_003091,1
id_003092,3
id_003093,5
id_003094,10
id_003095,3
id_003096,12
id_003097,10
id_003098,1
id_003099,10
id_003100,9
id_003101,5
id_003102,8
id_003103,1
id_003104,2
id_003105,3
id_003106,6
id_003107,4
id_003108,8
id_003109,11
id_003110,10
id_003111,2
id_003112,1
id_003113,1
id_003114,10
id_003115,10
id_003116,1
id_003117,10
id_003118,3
id_003119,6
id_003120,11
id_003121,8
id_003122,8
id_003123,3
id_003124,8
id_003125,1
id_003126,1
id_003127,1
id_003128,11
id_003129,6
id_003130,1
id_003131,6
id_003132,6
id_003133,10
id_003134,8
id_003135,9
id_003136,1
id_003137,8
id_003138,5
id_003139,3
id_003140,8
id_003141,6
id_003142,1
id_003143,11
id_003144,10
id_003145,6
id_003146,8
id_003147,10
id_003148,5
id_003149,6
id_003150,10
id_003151,1
id_003152,8
id_003153,10
id_003154,8
id_003155,4
id_003156,5
id_003157,12
id_003158,6
id_003159,5
id_003160,3
id_003161,5
id_003162,8
id_003163,10
id_003164,5
id_003165,5
id_003166,1
id_003167,10
id_003168,8
id_003169,10
id_003170,4
id_003171,3
id_003172,10
id_003173,8
id_003174,9
id_003175,5
id_003176,1
id_003177,3
id_003178,2
id_003179,5
id_003180,3
id_003181,8
id_003182,10
id_003183,7
id_003184,12
id_003185,5
id_003186,10
id_003187,5
id_003188,8
id_003189,10
id_003190,8
id_003191,10
id_003192,8
id_003193,10
id_003194,1
id_003195,10
id_003196,3
id_003197,8
id_003198,6
id_003199,3
id_003200,1
id_003201,1
id_003202,5
id_003203,3
id_003204,4
id_003205,2
id_003206,1
id_003207,6
id_003208,3
id_003209,4
id_003210,5
id_003211,5
id_003212,5
id_003213,9
id_003214,11
id_003215,11
id_003216,7
id_003217,3
id_003218,4
id_003219,1
id_003220,10
id_003221,8
id_003222,6
id_003223,9
id_003224,1
id_003225,2
id_003226,3
id_003227,1
id_003228,3
id_003229,9
id_003230,5
id_003231,5
id_003232,6
id_003233,8
id_003234,11
id_003235,10
id_003236,10
id_003237,1
id_003238,12
id_003239,8
id_003240,3
id_003241,4
id_003242,8
id_003243,9
id_003244,8
id_003245,4
id_003246,10
id_003247,5
id_003248,3
id_003249,10
id_003250,3
id_003251,5
id_003252,11
id_003253,3
id_003254,10
id_003255,6
id_003256,3
id_003257,3
id_003258,5
id_003259,3
id_003260,11
id_003261,12
id_003262,5
id_003263,7
id_003264,6
id_003265,3
id_003266,6
id_003267,8
id_003268,8
id_003269,4
id_003270,6
id_003271,6
id_003272,8
id_003273,12
id_003274,1
id_003275,12
id_003276,10
id_003277,12
id_003278,5
id_003279,6
id_003280,3
id_003281,9
id_003282,3
id_003283,8
id_003284,1
id_003285,9
id_003286,10
id_003287,5
id_003288,10
id_003289,5
id_003290,10
id_003291,5
id_003292,12
id_003293,5
id_003294,6
id_003295,8
id_003296,6
id_003297,6
id_003298,8
id_003299,10
id_003300,12
id_003301,10
id_003302,10
id_003303,10
id_003304,7
id_003305,6
id_003306,3
id_003307,10
id_003308,5
id_003309,8
id_003310,10
id_003311,8
id_003312,10
id_003313,10
id_003314,11
id_003315,10
id_003316,10
id_003317,6
id_003318,6
id_003319,10
id_003320,12
id_003321,3
id_003322,9
id_003323,1
id_003324,11
id_003325,10
id_003326,5
id_003327,10
id_003328,5
id_003329,4
id_003330,1
id_003331,8
id_003332,10
id_003333,10
id_003334,11
id_003335,12
id_003336,11
id_003337,8
id_003338,6
id_003339,6
id_003340,11
id_003341,1
id_003342,8
id_003343,10
id_003344,10
id_003345,8
id_003346,7
id_003347,8
id_003348,8
id_003349,10
id_003350,10
id_003351,10
id_003352,8
id_003353,8
id_003354,8
id_003355,3
id_003356,6
id_003357,6
id_003358,9
id_003359,8
id_003360,4
id_003361,8
id_003362,4
id_003363,6
id_003364,8
id_003365,6
id_003366,10
id_003367,11
id_003368,1
id_003369,6
id_003370,8
id_003371,5
id_003372,6
id_003373,3
id_003374,1
id_003375,8
id_003376,6
id_003377,6
id_003378,2
id_003379,6
id_003380,8
id_003381,2
id_003382,3
id_003383,10
id_003384,1
id_003385,8
id_003386,10
id_003387,2
id_003388,1
id_003389,11
id_003390,8
id_003391,3
id_003392,9
id_003393,6
id_003394,12
id_003395,3
id_003396,3
id_003397,10
id_003398,9
id_003399,6
id_003400,9
id_003401,6
id_003402,8
id_003403,6
id_003404,10
id_003405,8
id_003406,1
id_003407,4
id_003408,6
id_003409,3
id_003410,10
id_003411,3
id_003412,5
id_003413,8
id_003414,10
id_003415,5
id_003416,5
id_003417,5
id_003418,3
id_003419,11
id_003420,8
id_003421,12
id_003422,6
id_003423,8
id_003424,10
id_003425,3
id_003426,1
id_003427,4
id_003428,12
id_003429,5
id_003430,10
id_003431,3
id_003432,5
id_003433,9
id_003434,10
id_003435,1
id_003436,8
id_003437,6
id_003438,6
id_003439,3
id_003440,7
id_003441,9
id_003442,6
id_003443,2
id_003444,2
id_003445,1
id_003446,10
id_003447,8
id_003448,6
id_003449,12
id_003450,10
id_003451,4
id_003452,5
id_003453,8
id_003454,10
id_003455,3
id_003456,4
id_003457,10
id_003458,3
id_003459,3
id_003460,3
id_003461,1
id_003462,12
id_003463,9
id_003464,8
id_003465,10
id_003466,12
id_003467,8
id_003468,11
id_003469,5
id_003470,12
id_003471,10
id_003472,10
id_003473,1
id_003474,1
id_003475,8
id_003476,1
id_003477,10
id_003478,7
id_003479,8
id_003480,10
id_003481,12
id_003482,8
id_003483,8
id_003484,12
id_003485,3
id_003486,8
id_003487,10
id_003488,10
id_003489,7
id_003490,3
id_003491,4
id_003492,10
id_003493,5
id_003494,1
id_003495,6
id_003496,6
id_003497,5
id_003498,10
id_003499,10
id_003500,11
id_003501,12
id_003502,7
id_003503,10
id_003504,8
id_003505,10
id_003506,6
id_003507,3
id_003508,4
id_003509,10
id_003510,10
id_003511,10
id_003512,3
id_003513,8
id_003514,3
id_003515,4
id_003516,12
id_003517,7
id_003518,10
id_003519,10
id_003520,6
id_003521,12
id_003522,3
id_003523,12
id_003524,11
id_003525,1
id_003526,1
id_003527,12
id_003528,2
id_003529,10
id_003530,1
id_003531,10
id_003532,10
id_003533,4
id_003534,12
id_003535,9
id_003536,1
id_003537,5
id_003538,10
id_003539,10
id_003540,10
id_003541,10
id_003542,5
id_003543,9
id_003544,10
id_003545,3
id_003546,5
id_003547,10
id_003548,12
id_003549,10
id_003550,1
id_003551,7
id_003552,5
id_003553,6
id_003554,9
id_003555,8
id_003556,10
id_003557,1
id_003558,8
id_003559,1
id_003560,12
id_003561,6
id_003562,2
id_003563,4
id_003564,10
id_003565,12
id_003566,5
id_003567,8
id_003568,1
id_003569,8
id_003570,8
id_003571,6
id_003572,5
id_003573,7
id_003574,8
id_003575,1
id_003576,3
id_003577,3
id_003578,8
id_003579,3
id_003580,11
id_003581,9
id_003582,10
id_003583,5
id_003584,10
id_003585,8
id_003586,8
id_003587,3
id_003588,3
id_003589,10
id_003590,3
id_003591,2
id_003592,8
id_003593,12
id_003594,10
id_003595,8
id_003596,1
id_003597,11
id_003598,8
id_003599,6
id_003600,9
id_003601,10
id_003602,8
id_003603,12
id_003604,5
id_003605,10
id_003606,10
id_003607,10
id_003608,8
id_003609,3
id_003610,5
id_003611,9
id_003612,1
id_003613,4
id_003614,5
id_003615,1
id_003616,10
id_003617,10
id_003618,3
id_003619,10
id_003620,10
id_003621,1
id_003622,10
id_003623,3
id_003624,1
id_003625,3
id_003626,8
id_003627,8
id_003628,3
id_003629,6
id_003630,4
id_003631,5
id_003632,8
id_003633,10
id_003634,1
id_003635,1
id_003636,12
id_003637,8
id_003638,10
id_003639,10
id_003640,3
id_003641,5
id_003642,5
id_003643,8
id_003644,6
id_003645,4
id_003646,10
id_003647,1
id_003648,3
id_003649,9
id_003650,10
id_003651,3
id_003652,9
id_003653,8
id_003654,11
id_003655,10
id_003656,9
id_003657,8
id_003658,12
id_003659,8
id_003660,6
